,Two_yr_Recidivism,Number_of_Priors,score_factor,Female,Misdemeanor,Age,Race
4986,0,1,0,1,1,Age_Below_TwentyFive,Hispanic
4987,0,6,1,0,0,Age_Below_TwentyFive,
4988,0,0,0,0,1,Age_Above_FourtyFive,African_American
4989,1,0,0,0,0,Age_Below_TwentyFive,African_American
4990,1,16,1,0,0,Age_Below_TwentyFive,African_American
4991,0,7,0,0,0,Age_Below_TwentyFive,African_American
4992,0,3,0,1,0,Age_Above_FourtyFive,
4993,0,0,0,0,0,Age_Below_TwentyFive,African_American
4994,1,0,1,0,0,Age_Below_TwentyFive,African_American
4995,1,2,1,0,1,Age_Below_TwentyFive,African_American
4996,0,0,0,0,1,Age_Below_TwentyFive,
4997,1,1,1,0,0,Age_Below_TwentyFive,African_American
4998,1,5,1,1,0,Age_Below_TwentyFive,Other
4999,0,1,0,0,0,Age_Below_TwentyFive,
5000,0,0,0,0,0,Age_Below_TwentyFive,African_American
5001,0,0,1,0,1,Age_Below_TwentyFive,African_American
5002,0,0,0,0,0,Age_Below_TwentyFive,African_American
5003,1,5,1,1,0,Age_Below_TwentyFive,African_American
5004,0,0,0,0,1,Age_Below_TwentyFive,Other
5005,0,0,0,0,1,Age_Above_FourtyFive,
5006,1,1,1,0,0,Age_Below_TwentyFive,
5007,0,5,0,0,1,Age_Below_TwentyFive,African_American
5008,0,0,0,0,1,Age_Above_FourtyFive,
5009,1,0,0,0,0,Age_Below_TwentyFive,African_American
5010,1,2,0,0,0,Age_Below_TwentyFive,African_American
5011,1,1,0,1,0,Age_Below_TwentyFive,
5012,1,7,0,1,0,Age_Below_TwentyFive,African_American
5013,1,1,0,0,1,Age_Below_TwentyFive,
5014,0,0,0,0,0,Age_Above_FourtyFive,
5015,1,1,0,0,0,Age_Below_TwentyFive,African_American
5016,0,0,1,0,0,Age_Below_TwentyFive,African_American
5017,1,2,1,0,1,Age_Below_TwentyFive,African_American
5018,1,1,0,0,0,Age_Below_TwentyFive,Hispanic
5019,1,4,1,0,0,Age_Below_TwentyFive,
5020,0,0,0,0,1,Age_Below_TwentyFive,African_American
5021,0,0,1,1,1,Age_Above_FourtyFive,African_American
5022,0,1,0,1,1,Age_Below_TwentyFive,African_American
5023,0,0,0,0,0,Age_Above_FourtyFive,Other
5024,1,1,1,0,0,Age_Below_TwentyFive,
5025,1,3,0,0,1,Age_Below_TwentyFive,
5026,0,0,0,0,0,Age_Below_TwentyFive,African_American
5027,0,0,1,0,0,Age_Below_TwentyFive,African_American
5028,0,0,0,0,1,Age_Below_TwentyFive,Other
5029,0,3,1,1,1,Age_Below_TwentyFive,African_American
5030,0,0,0,0,1,Age_Above_FourtyFive,
5031,1,7,1,0,0,Age_Below_TwentyFive,Other
5032,1,2,0,0,0,Age_Below_TwentyFive,African_American
5033,1,1,1,0,0,Age_Below_TwentyFive,Native_American
5034,0,0,0,0,1,Age_Below_TwentyFive,
5035,1,17,0,0,1,Age_Below_TwentyFive,African_American
5036,0,1,0,0,1,Age_Above_FourtyFive,Hispanic
5037,1,1,1,0,0,Age_Below_TwentyFive,African_American
5038,1,0,0,0,1,Age_Above_FourtyFive,
5039,0,2,0,0,0,Age_Below_TwentyFive,African_American
5040,1,1,1,1,1,Age_Below_TwentyFive,African_American
5041,0,2,1,0,0,Age_Below_TwentyFive,African_American
5042,0,0,0,1,0,Age_Below_TwentyFive,
5043,0,0,0,1,1,Age_Above_FourtyFive,
5044,0,0,0,0,1,Age_Below_TwentyFive,Hispanic
5045,0,1,0,0,0,Age_Below_TwentyFive,African_American
5046,1,1,1,0,1,Age_Below_TwentyFive,African_American
5047,1,9,1,0,0,Age_Below_TwentyFive,
5048,0,7,1,0,0,Age_Above_FourtyFive,
5049,0,1,1,0,0,Age_Below_TwentyFive,African_American
5050,0,1,0,0,0,Age_Above_FourtyFive,African_American
5051,1,0,0,1,0,Age_Below_TwentyFive,
5052,1,0,1,0,0,Age_Below_TwentyFive,African_American
5053,0,0,0,0,0,Age_Below_TwentyFive,African_American
5054,0,1,1,1,1,Age_Below_TwentyFive,
5055,0,0,0,0,0,Age_Above_FourtyFive,Other
5056,0,1,0,0,0,Age_Below_TwentyFive,African_American
5057,0,1,0,0,1,Age_Above_FourtyFive,
5058,0,1,0,0,0,Age_Above_FourtyFive,
5059,1,2,1,0,0,Age_Below_TwentyFive,Hispanic
5060,0,5,1,0,1,Age_Below_TwentyFive,African_American
5061,1,4,1,0,1,Age_Below_TwentyFive,
5062,1,5,0,0,0,Age_Below_TwentyFive,African_American
5063,0,1,0,0,1,Age_Above_FourtyFive,
5064,0,2,0,0,1,Age_Below_TwentyFive,African_American
5065,0,0,0,0,0,Age_Below_TwentyFive,Hispanic
5066,1,21,1,0,0,Age_Below_TwentyFive,African_American
5067,0,0,1,0,1,Age_Below_TwentyFive,African_American
5068,0,1,0,0,0,Age_Below_TwentyFive,Other
5069,1,3,0,0,1,Age_Below_TwentyFive,African_American
5070,0,1,0,1,0,Age_Below_TwentyFive,African_American
5071,0,0,0,0,0,Age_Below_TwentyFive,African_American
5072,0,3,0,0,0,Age_Below_TwentyFive,African_American
5073,0,0,0,0,1,Age_Below_TwentyFive,
5074,0,0,1,0,0,Age_Above_FourtyFive,
5075,1,5,1,0,0,Age_Below_TwentyFive,
5076,1,1,1,0,0,Age_Below_TwentyFive,African_American
5077,0,0,1,0,0,Age_Above_FourtyFive,
5078,0,1,1,0,1,Age_Below_TwentyFive,
5079,0,0,0,1,1,Age_Below_TwentyFive,Hispanic
5080,0,0,0,0,1,Age_Below_TwentyFive,African_American
5081,1,6,1,0,1,Age_Below_TwentyFive,African_American
5082,1,0,0,1,1,Age_Below_TwentyFive,Hispanic
5083,1,9,1,0,0,Age_Above_FourtyFive,African_American
5084,1,8,0,0,0,Age_Below_TwentyFive,
5085,0,2,1,0,1,Age_Below_TwentyFive,
5086,1,3,1,0,0,Age_Below_TwentyFive,African_American
5087,0,0,1,1,1,Age_Below_TwentyFive,
5088,1,7,1,0,0,Age_Below_TwentyFive,African_American
5089,0,5,1,0,0,Age_Above_FourtyFive,
5090,1,4,1,0,1,Age_Below_TwentyFive,African_American
5091,0,1,1,0,0,Age_Below_TwentyFive,African_American
5092,0,0,0,1,0,Age_Below_TwentyFive,Hispanic
5093,1,1,0,1,1,Age_Below_TwentyFive,African_American
5094,0,10,1,0,0,Age_Below_TwentyFive,
5095,1,0,0,0,0,Age_Below_TwentyFive,Hispanic
5096,1,2,0,0,0,Age_Below_TwentyFive,
5097,0,0,0,0,0,Age_Below_TwentyFive,Other
5098,0,2,1,0,0,Age_Below_TwentyFive,
5099,1,12,1,0,0,Age_Below_TwentyFive,African_American
5100,1,2,0,0,1,Age_Above_FourtyFive,
5101,0,2,0,0,1,Age_Below_TwentyFive,
5102,1,0,0,0,0,Age_Below_TwentyFive,Other
5103,1,1,0,0,0,Age_Above_FourtyFive,
5104,0,1,1,0,0,Age_Below_TwentyFive,African_American
5105,1,3,1,0,0,Age_Below_TwentyFive,African_American
5106,0,5,1,0,0,Age_Below_TwentyFive,African_American
5107,1,6,1,0,0,Age_Below_TwentyFive,African_American
5108,1,1,0,0,1,Age_Below_TwentyFive,African_American
5109,1,2,0,1,0,Age_Below_TwentyFive,
5110,1,3,1,0,0,Age_Above_FourtyFive,African_American
5111,1,11,1,0,0,Age_Below_TwentyFive,
5112,1,7,1,0,0,Age_Above_FourtyFive,
5113,0,2,0,0,1,Age_Above_FourtyFive,Hispanic
5114,1,11,1,0,0,Age_Below_TwentyFive,African_American
5115,0,1,1,0,0,Age_Below_TwentyFive,African_American
5116,1,1,0,0,1,Age_Above_FourtyFive,
5117,0,2,0,0,1,Age_Below_TwentyFive,African_American
5118,0,0,0,0,1,Age_Below_TwentyFive,Other
5119,0,2,1,0,0,Age_Below_TwentyFive,African_American
5120,0,0,1,0,1,Age_Below_TwentyFive,Other
5121,0,0,1,1,0,Age_Below_TwentyFive,
5122,0,5,0,0,0,Age_Below_TwentyFive,African_American
5123,0,0,0,0,0,Age_Below_TwentyFive,
5124,1,0,0,0,0,Age_Below_TwentyFive,African_American
5125,1,1,0,0,1,Age_Below_TwentyFive,African_American
5126,0,0,1,1,1,Age_Below_TwentyFive,African_American
5127,1,0,1,0,0,Age_Below_TwentyFive,Other
5128,0,0,0,0,0,Age_Below_TwentyFive,
5129,1,2,1,0,0,Age_Below_TwentyFive,
5130,1,1,1,0,0,Age_Below_TwentyFive,
5131,1,5,1,0,0,Age_Below_TwentyFive,
5132,1,22,1,0,0,Age_Below_TwentyFive,African_American
5133,1,0,0,1,0,Age_Below_TwentyFive,Other
5134,1,2,0,0,0,Age_Above_FourtyFive,
5135,0,5,1,0,1,Age_Below_TwentyFive,African_American
5136,1,12,1,0,1,Age_Below_TwentyFive,African_American
5137,0,0,1,0,0,Age_Below_TwentyFive,African_American
5138,0,0,0,0,0,Age_Below_TwentyFive,African_American
5139,0,0,0,0,0,Age_Below_TwentyFive,African_American
5140,1,2,0,0,0,Age_Below_TwentyFive,Other
5141,0,1,0,0,0,Age_Above_FourtyFive,
5142,1,0,0,0,1,Age_Below_TwentyFive,Hispanic
5143,0,0,1,0,0,Age_Below_TwentyFive,African_American
5144,0,1,1,0,0,Age_Below_TwentyFive,
5145,1,0,1,1,0,Age_Below_TwentyFive,
5146,1,1,0,0,1,Age_Below_TwentyFive,Hispanic
5147,1,1,0,0,0,Age_Below_TwentyFive,
5148,1,3,0,1,1,Age_Below_TwentyFive,African_American
5149,0,3,1,0,0,Age_Below_TwentyFive,African_American
5150,1,0,0,1,1,Age_Above_FourtyFive,Hispanic
5151,1,11,1,1,0,Age_Below_TwentyFive,African_American
5152,0,0,0,1,1,Age_Below_TwentyFive,
5153,1,13,0,0,0,Age_Above_FourtyFive,African_American
5154,0,9,1,0,1,Age_Below_TwentyFive,African_American
5155,1,4,1,0,0,Age_Below_TwentyFive,Hispanic
5156,0,6,0,0,0,Age_Above_FourtyFive,
5157,1,2,1,0,0,Age_Above_FourtyFive,African_American
5158,0,1,0,1,1,Age_Below_TwentyFive,African_American
5159,1,0,0,0,0,Age_Below_TwentyFive,
5160,1,1,0,0,0,Age_Below_TwentyFive,Other
5161,1,1,0,0,0,Age_Below_TwentyFive,African_American
5162,0,1,0,0,1,Age_Below_TwentyFive,African_American
5163,1,20,1,0,0,Age_Below_TwentyFive,African_American
5164,1,2,0,0,0,Age_Below_TwentyFive,African_American
5165,1,4,1,0,0,Age_Below_TwentyFive,Hispanic
5166,0,6,0,0,0,Age_Above_FourtyFive,
5167,0,0,0,0,0,Age_Below_TwentyFive,African_American
5168,0,0,0,0,1,Age_Below_TwentyFive,
5169,0,0,0,0,1,Age_Above_FourtyFive,
5170,0,7,1,0,1,Age_Below_TwentyFive,African_American
5171,0,0,0,0,1,Age_Below_TwentyFive,
5172,1,3,1,0,0,Age_Below_TwentyFive,
5173,0,0,0,0,0,Age_Below_TwentyFive,
5174,1,9,1,0,1,Age_Below_TwentyFive,African_American
5175,1,2,0,0,0,Age_Below_TwentyFive,
5176,0,1,0,0,0,Age_Below_TwentyFive,
5177,0,0,1,0,1,Age_Below_TwentyFive,African_American
5178,0,0,1,1,1,Age_Below_TwentyFive,
5179,0,3,0,0,0,Age_Below_TwentyFive,
5180,1,3,0,0,0,Age_Below_TwentyFive,
5181,0,1,0,0,0,Age_Above_FourtyFive,
5182,0,0,0,1,0,Age_Below_TwentyFive,African_American
5183,1,1,0,0,0,Age_Below_TwentyFive,African_American
5184,1,1,1,0,0,Age_Below_TwentyFive,African_American
5185,0,2,0,0,0,Age_Below_TwentyFive,
5186,0,0,0,0,0,Age_Below_TwentyFive,
5187,0,3,0,0,0,Age_Below_TwentyFive,
5188,1,1,0,0,0,Age_Below_TwentyFive,African_American
5189,0,2,0,0,1,Age_Below_TwentyFive,African_American
5190,0,0,0,1,1,Age_Above_FourtyFive,
5191,1,1,1,0,0,Age_Below_TwentyFive,African_American
5192,0,25,1,0,0,Age_Above_FourtyFive,African_American
5193,0,0,0,0,1,Age_Below_TwentyFive,Other
5194,0,4,1,0,0,Age_Below_TwentyFive,
5195,0,3,0,0,0,Age_Below_TwentyFive,African_American
5196,1,0,1,0,0,Age_Below_TwentyFive,
5197,1,15,1,0,0,Age_Below_TwentyFive,
5198,0,0,0,0,0,Age_Below_TwentyFive,African_American
5199,0,0,0,0,1,Age_Above_FourtyFive,
5200,1,0,1,0,0,Age_Below_TwentyFive,
5201,0,4,0,1,0,Age_Above_FourtyFive,
5202,1,3,1,0,0,Age_Below_TwentyFive,African_American
5203,0,1,1,0,0,Age_Below_TwentyFive,African_American
5204,0,0,0,0,0,Age_Above_FourtyFive,Hispanic
5205,0,0,1,1,0,Age_Below_TwentyFive,African_American
5206,0,0,0,1,1,Age_Below_TwentyFive,
5207,1,1,0,0,0,Age_Below_TwentyFive,
5208,0,0,0,1,1,Age_Below_TwentyFive,African_American
5209,0,3,1,0,1,Age_Below_TwentyFive,African_American
5210,1,4,0,0,0,Age_Below_TwentyFive,
5211,0,0,0,0,0,Age_Below_TwentyFive,African_American
5212,0,0,0,0,1,Age_Above_FourtyFive,
5213,0,0,0,1,1,Age_Below_TwentyFive,African_American
5214,0,0,1,1,1,Age_Below_TwentyFive,
5215,0,4,0,1,1,Age_Below_TwentyFive,
5216,0,0,1,1,0,Age_Below_TwentyFive,African_American
5217,1,5,0,0,0,Age_Below_TwentyFive,
5218,0,0,0,0,0,Age_Below_TwentyFive,
5219,0,3,0,0,0,Age_Above_FourtyFive,African_American
5220,1,8,1,0,0,Age_Below_TwentyFive,African_American
5221,0,4,1,0,0,Age_Below_TwentyFive,African_American
5222,1,10,1,0,0,Age_Below_TwentyFive,African_American
5223,0,2,0,0,0,Age_Below_TwentyFive,Hispanic
5224,1,4,1,1,0,Age_Below_TwentyFive,African_American
5225,0,2,1,0,1,Age_Above_FourtyFive,African_American
5226,0,3,0,0,1,Age_Below_TwentyFive,Hispanic
5227,1,1,0,0,0,Age_Below_TwentyFive,Other
5228,0,0,1,0,1,Age_Below_TwentyFive,African_American
5229,1,0,1,0,1,Age_Below_TwentyFive,African_American
5230,1,22,1,0,0,Age_Above_FourtyFive,African_American
5231,1,3,0,1,0,Age_Above_FourtyFive,
5232,0,0,0,0,0,Age_Above_FourtyFive,Other
5233,1,10,1,0,0,Age_Below_TwentyFive,African_American
5234,0,1,0,0,1,Age_Above_FourtyFive,African_American
5235,1,1,1,0,0,Age_Below_TwentyFive,African_American
5236,1,4,1,0,1,Age_Below_TwentyFive,
5237,1,2,1,1,0,Age_Below_TwentyFive,
5238,1,3,1,0,0,Age_Above_FourtyFive,Hispanic
5239,1,3,1,0,1,Age_Below_TwentyFive,
5240,1,1,1,0,0,Age_Below_TwentyFive,African_American
5241,0,0,0,1,0,Age_Below_TwentyFive,Hispanic
5242,0,0,1,0,0,Age_Below_TwentyFive,African_American
5243,1,8,0,0,0,Age_Above_FourtyFive,African_American
5244,0,5,0,0,0,Age_Below_TwentyFive,African_American
5245,0,1,1,0,0,Age_Below_TwentyFive,
5246,1,0,0,1,1,Age_Below_TwentyFive,African_American
5247,1,1,0,0,0,Age_Below_TwentyFive,
5248,0,8,1,0,1,Age_Below_TwentyFive,African_American
5249,1,5,0,0,0,Age_Above_FourtyFive,African_American
5250,0,0,1,1,1,Age_Below_TwentyFive,African_American
5251,0,2,1,0,0,Age_Below_TwentyFive,
5252,0,4,1,0,0,Age_Below_TwentyFive,
5253,0,21,1,0,0,Age_Above_FourtyFive,African_American
5254,0,4,1,0,0,Age_Below_TwentyFive,
5255,1,1,0,0,0,Age_Below_TwentyFive,
5256,0,0,0,0,1,Age_Below_TwentyFive,
5257,0,6,0,0,1,Age_Below_TwentyFive,African_American
5258,1,9,1,0,0,Age_Below_TwentyFive,African_American
5259,0,15,1,0,1,Age_Above_FourtyFive,African_American
5260,1,22,1,0,0,Age_Above_FourtyFive,Native_American
5261,0,0,0,1,1,Age_Above_FourtyFive,Other
5262,0,1,0,0,1,Age_Below_TwentyFive,African_American
5263,1,10,0,0,0,Age_Above_FourtyFive,African_American
5264,0,2,1,0,0,Age_Below_TwentyFive,African_American
5265,1,5,1,1,0,Age_Below_TwentyFive,African_American
5266,0,0,0,0,0,Age_Below_TwentyFive,Other
5267,0,0,0,0,0,Age_Above_FourtyFive,Hispanic
5268,1,2,1,1,0,Age_Below_TwentyFive,
5269,0,5,0,0,0,Age_Below_TwentyFive,
5270,0,2,0,0,1,Age_Below_TwentyFive,
5271,1,8,0,0,0,Age_Above_FourtyFive,Other
5272,1,4,0,0,0,Age_Below_TwentyFive,African_American
5273,0,1,0,0,0,Age_Below_TwentyFive,
5274,0,0,0,0,0,Age_Above_FourtyFive,
5275,0,1,1,0,1,Age_Above_FourtyFive,
5276,1,1,1,1,0,Age_Below_TwentyFive,
5277,0,4,1,0,0,Age_Below_TwentyFive,
5278,1,0,0,0,0,Age_Below_TwentyFive,Other
5279,1,3,0,0,1,Age_Below_TwentyFive,African_American
5280,1,3,0,0,1,Age_Below_TwentyFive,Hispanic
5281,0,1,0,0,1,Age_Below_TwentyFive,
5282,1,18,1,0,0,Age_Below_TwentyFive,African_American
5283,1,1,1,0,1,Age_Below_TwentyFive,African_American
5284,1,7,1,1,0,Age_Below_TwentyFive,African_American
5285,0,20,1,0,0,Age_Below_TwentyFive,African_American
5286,0,1,0,1,1,Age_Below_TwentyFive,African_American
5287,1,16,1,0,0,Age_Below_TwentyFive,African_American
5288,1,1,0,0,1,Age_Below_TwentyFive,
5289,0,7,0,0,0,Age_Above_FourtyFive,
5290,0,1,1,0,0,Age_Below_TwentyFive,African_American
5291,1,0,0,0,0,Age_Above_FourtyFive,African_American
5292,0,2,0,0,0,Age_Below_TwentyFive,African_American
5293,0,0,0,1,0,Age_Above_FourtyFive,
5294,0,7,0,0,1,Age_Above_FourtyFive,
5295,1,2,0,0,0,Age_Below_TwentyFive,Hispanic
5296,0,0,0,1,1,Age_Below_TwentyFive,African_American
5297,0,3,1,0,0,Age_Below_TwentyFive,
5298,1,11,1,0,0,Age_Below_TwentyFive,African_American
5299,0,2,1,0,0,Age_Below_TwentyFive,Hispanic
5300,1,2,1,0,0,Age_Below_TwentyFive,African_American
5301,0,0,1,0,0,Age_Below_TwentyFive,African_American
5302,1,5,1,0,1,Age_Below_TwentyFive,African_American
5303,1,1,1,0,0,Age_Below_TwentyFive,African_American
5304,1,17,1,0,0,Age_Below_TwentyFive,African_American
5305,0,0,1,1,0,Age_Below_TwentyFive,
5306,0,0,1,0,1,Age_Above_FourtyFive,
5307,0,0,1,1,0,Age_Below_TwentyFive,African_American
5308,1,4,1,0,0,Age_Below_TwentyFive,African_American
5309,1,12,1,0,1,Age_Below_TwentyFive,African_American
5310,1,0,0,0,1,Age_Below_TwentyFive,African_American
5311,0,0,0,0,1,Age_Below_TwentyFive,Other
5312,0,0,0,0,1,Age_Below_TwentyFive,Hispanic
5313,0,1,0,0,1,Age_Below_TwentyFive,Hispanic
5314,1,1,1,0,1,Age_Above_FourtyFive,
5315,0,0,0,0,1,Age_Below_TwentyFive,
5316,0,2,0,1,0,Age_Above_FourtyFive,African_American
5317,1,0,1,0,0,Age_Below_TwentyFive,African_American
5318,0,14,1,0,0,Age_Below_TwentyFive,African_American
5319,0,1,0,0,0,Age_Below_TwentyFive,African_American
5320,0,3,0,1,0,Age_Below_TwentyFive,African_American
5321,1,16,1,0,0,Age_Below_TwentyFive,African_American
5322,0,1,0,1,1,Age_Below_TwentyFive,
5323,1,0,1,0,0,Age_Below_TwentyFive,African_American
5324,1,0,0,0,1,Age_Below_TwentyFive,
5325,0,1,1,0,1,Age_Below_TwentyFive,
5326,0,7,1,0,1,Age_Below_TwentyFive,African_American
5327,0,0,1,0,0,Age_Below_TwentyFive,African_American
5328,0,0,1,0,0,Age_Below_TwentyFive,
5329,1,2,1,0,0,Age_Below_TwentyFive,Hispanic
5330,0,1,1,0,0,Age_Below_TwentyFive,African_American
5331,1,22,1,0,0,Age_Below_TwentyFive,African_American
5332,0,0,0,0,1,Age_Above_FourtyFive,Hispanic
5333,1,0,1,0,1,Age_Below_TwentyFive,African_American
5334,1,9,1,0,0,Age_Below_TwentyFive,African_American
5335,0,0,0,0,0,Age_Below_TwentyFive,Hispanic
5336,0,2,0,0,0,Age_Below_TwentyFive,African_American
5337,0,1,0,0,0,Age_Below_TwentyFive,African_American
5338,0,7,0,0,0,Age_Below_TwentyFive,African_American
5339,0,2,0,1,0,Age_Above_FourtyFive,
5340,0,0,0,1,1,Age_Below_TwentyFive,
5341,1,6,1,0,0,Age_Below_TwentyFive,
5342,1,2,1,0,0,Age_Below_TwentyFive,African_American
5343,0,1,1,0,1,Age_Below_TwentyFive,
5344,0,2,0,0,1,Age_Below_TwentyFive,African_American
5345,1,6,1,0,0,Age_Below_TwentyFive,African_American
5346,0,0,0,0,1,Age_Above_FourtyFive,Hispanic
5347,1,5,1,0,0,Age_Below_TwentyFive,Hispanic
5348,1,2,1,0,0,Age_Below_TwentyFive,African_American
5349,1,29,1,0,0,Age_Above_FourtyFive,African_American
5350,1,23,1,1,1,Age_Below_TwentyFive,African_American
5351,0,0,0,0,1,Age_Below_TwentyFive,Hispanic
5352,1,3,0,0,0,Age_Below_TwentyFive,African_American
5353,1,1,1,0,0,Age_Below_TwentyFive,African_American
5354,1,2,1,0,0,Age_Below_TwentyFive,African_American
5355,0,5,0,0,0,Age_Above_FourtyFive,African_American
5356,0,0,0,0,1,Age_Below_TwentyFive,
5357,0,6,0,1,0,Age_Above_FourtyFive,
5358,1,16,1,0,0,Age_Above_FourtyFive,African_American
5359,1,1,1,0,0,Age_Below_TwentyFive,Hispanic
5360,0,2,0,0,1,Age_Above_FourtyFive,
5361,0,0,0,0,1,Age_Below_TwentyFive,
5362,0,1,0,0,0,Age_Below_TwentyFive,Hispanic
5363,0,2,0,1,1,Age_Below_TwentyFive,African_American
5364,1,4,1,1,0,Age_Below_TwentyFive,
5365,1,3,1,0,0,Age_Below_TwentyFive,
5366,0,1,1,0,0,Age_Below_TwentyFive,
5367,1,1,1,0,0,Age_Below_TwentyFive,
5368,0,0,0,1,0,Age_Below_TwentyFive,African_American
5369,1,10,1,0,0,Age_Below_TwentyFive,African_American
5370,0,0,0,0,1,Age_Below_TwentyFive,
5371,1,0,0,0,0,Age_Below_TwentyFive,African_American
5372,0,9,1,0,0,Age_Below_TwentyFive,African_American
5373,0,1,0,1,0,Age_Above_FourtyFive,Other
5374,0,3,0,0,1,Age_Above_FourtyFive,Other
5375,0,5,1,0,1,Age_Below_TwentyFive,African_American
5376,0,0,0,1,0,Age_Below_TwentyFive,African_American
5377,1,0,1,1,0,Age_Above_FourtyFive,African_American
5378,1,0,1,1,1,Age_Below_TwentyFive,African_American
5379,0,0,0,0,0,Age_Above_FourtyFive,
5380,0,2,1,0,1,Age_Above_FourtyFive,African_American
5381,1,2,1,0,0,Age_Below_TwentyFive,African_American
5382,0,1,0,0,0,Age_Below_TwentyFive,
5383,0,0,0,1,0,Age_Above_FourtyFive,
5384,0,0,0,0,1,Age_Below_TwentyFive,
5385,1,10,0,0,0,Age_Below_TwentyFive,
5386,1,9,0,1,0,Age_Below_TwentyFive,Hispanic
5387,1,5,0,1,0,Age_Below_TwentyFive,African_American
5388,1,4,1,0,0,Age_Below_TwentyFive,African_American
5389,1,3,1,1,0,Age_Below_TwentyFive,
5390,0,0,1,1,0,Age_Below_TwentyFive,
5391,1,8,1,1,1,Age_Below_TwentyFive,Hispanic
5392,1,1,0,0,1,Age_Below_TwentyFive,
5393,1,9,0,0,0,Age_Above_FourtyFive,
5394,1,4,0,0,0,Age_Below_TwentyFive,African_American
5395,0,2,1,0,0,Age_Below_TwentyFive,
5396,1,1,1,0,0,Age_Below_TwentyFive,
5397,0,0,0,0,0,Age_Above_FourtyFive,
5398,0,0,0,0,1,Age_Below_TwentyFive,African_American
5399,1,2,0,0,0,Age_Below_TwentyFive,Other
5400,1,6,1,0,0,Age_Below_TwentyFive,African_American
5401,1,2,1,1,0,Age_Below_TwentyFive,African_American
5402,0,7,1,1,0,Age_Below_TwentyFive,African_American
5403,0,0,0,0,1,Age_Below_TwentyFive,
5404,0,1,0,1,1,Age_Below_TwentyFive,
5405,0,1,0,0,0,Age_Above_FourtyFive,
5406,0,7,1,0,0,Age_Below_TwentyFive,Hispanic
5407,0,2,0,0,0,Age_Below_TwentyFive,Hispanic
5408,0,0,0,1,0,Age_Below_TwentyFive,
5409,1,13,1,0,0,Age_Below_TwentyFive,African_American
5410,1,27,1,0,1,Age_Below_TwentyFive,African_American
5411,0,2,0,0,0,Age_Above_FourtyFive,
5412,0,0,0,0,0,Age_Below_TwentyFive,
5413,0,0,1,0,1,Age_Below_TwentyFive,African_American
5414,1,9,1,1,1,Age_Below_TwentyFive,African_American
5415,0,3,0,0,0,Age_Above_FourtyFive,
5416,0,3,0,0,0,Age_Below_TwentyFive,Hispanic
5417,0,1,1,0,0,Age_Below_TwentyFive,
5418,1,3,0,0,0,Age_Above_FourtyFive,African_American
5419,1,0,0,0,1,Age_Below_TwentyFive,
5420,1,6,0,0,0,Age_Below_TwentyFive,African_American
5421,0,6,1,0,1,Age_Below_TwentyFive,African_American
5422,0,0,0,0,1,Age_Below_TwentyFive,African_American
5423,0,3,0,0,1,Age_Above_FourtyFive,
5424,0,1,0,1,1,Age_Below_TwentyFive,African_American
5425,1,3,0,1,0,Age_Below_TwentyFive,
5426,0,0,1,0,0,Age_Below_TwentyFive,African_American
5427,1,1,0,0,0,Age_Below_TwentyFive,
5428,0,0,0,1,1,Age_Below_TwentyFive,African_American
5429,0,2,0,0,0,Age_Below_TwentyFive,African_American
5430,0,0,0,0,0,Age_Below_TwentyFive,
5431,0,4,1,0,0,Age_Above_FourtyFive,African_American
5432,1,4,1,0,1,Age_Below_TwentyFive,
5433,0,2,1,0,0,Age_Below_TwentyFive,African_American
5434,0,0,0,0,0,Age_Below_TwentyFive,African_American
5435,1,5,1,0,0,Age_Below_TwentyFive,African_American
5436,1,0,1,0,1,Age_Below_TwentyFive,African_American
5437,0,0,0,0,0,Age_Below_TwentyFive,African_American
5438,0,2,1,0,1,Age_Below_TwentyFive,African_American
5439,0,0,0,1,1,Age_Below_TwentyFive,African_American
5440,0,2,1,0,0,Age_Below_TwentyFive,African_American
5441,0,0,0,0,0,Age_Below_TwentyFive,Hispanic
5442,0,1,0,0,1,Age_Below_TwentyFive,
5443,1,1,1,0,0,Age_Below_TwentyFive,African_American
5444,0,1,0,0,0,Age_Below_TwentyFive,Other
5445,1,0,0,1,0,Age_Below_TwentyFive,African_American
5446,0,0,0,0,0,Age_Below_TwentyFive,African_American
5447,0,7,1,1,1,Age_Below_TwentyFive,
5448,1,6,1,1,0,Age_Below_TwentyFive,Other
5449,1,6,0,0,0,Age_Below_TwentyFive,African_American
5450,0,1,1,1,0,Age_Below_TwentyFive,African_American
5451,1,8,1,0,0,Age_Below_TwentyFive,African_American
5452,1,2,0,0,0,Age_Below_TwentyFive,African_American
5453,0,0,0,0,1,Age_Below_TwentyFive,
5454,1,8,1,0,0,Age_Below_TwentyFive,African_American
5455,0,0,0,1,1,Age_Above_FourtyFive,
5456,1,1,1,0,0,Age_Below_TwentyFive,
5457,0,0,0,0,1,Age_Below_TwentyFive,African_American
5458,0,0,0,1,0,Age_Above_FourtyFive,African_American
5459,0,0,0,0,1,Age_Above_FourtyFive,Other
5460,1,0,1,1,0,Age_Below_TwentyFive,African_American
5461,0,0,0,0,1,Age_Below_TwentyFive,
5462,0,1,0,1,1,Age_Below_TwentyFive,African_American
5463,1,2,1,0,0,Age_Below_TwentyFive,African_American
5464,1,0,0,0,0,Age_Below_TwentyFive,African_American
5465,0,0,0,0,0,Age_Below_TwentyFive,
